Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.T7,CQ.Pz,CQ.T8,CQ.AF4,CQ.Overall,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.Pz.Theta,POW.Pz.Alpha,POW.Pz.BetaL,POW.Pz.BetaH,POW.Pz.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma,EQ.SampleRateQuality,EQ.OVERALL,EQ.AF3,EQ.T7,EQ.Pz,EQ.T8,EQ.AF4,RelativeTimestamp
1736158241.768632,125.0,0.0,4220.641113,4397.436035,4018.076904,4189.358887,4262.05127,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7958409786224365
1736158241.776447,126.0,0.0,4222.307617,4400.897461,4028.333252,4194.358887,4265.769043,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.803656101226807
1736158241.784262,127.0,0.0,4215.384766,4396.410156,4025.128174,4191.282227,4263.077148,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.811470985412598
1736158241.792177,0.0,0.0,4225.256348,4401.922852,4023.974365,4198.846191,4268.461426,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,0.0,0.0,0.024297,0.676025,0.132019,-0.724548,0.991104,0.143435,-0.048707,-0.004952,-0.00694,-0.008182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.819386005401611
1736158241.799992,1.0,0.0,4239.871582,4414.102539,4020.769287,4208.333496,4275.641113,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8272011280059814
1736158241.807807,2.0,0.0,4234.102539,4410.512695,4008.333252,4195.641113,4265.0,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8350160121917725
1736158241.815621,3.0,0.0,4230.512695,4402.563965,4003.076904,4190.384766,4259.230957,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.842829942703247
1736158241.823536,4.0,0.0,4244.615234,4406.538574,4003.974365,4201.538574,4269.358887,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,1.0,0.0,0.023371,0.675903,0.132141,-0.72467,0.98085,0.166384,-0.050172,-0.005177,-0.007064,-0.008133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.850744962692261
1736158241.831351,5.0,0.0,4254.358887,4411.282227,4003.974365,4195.897461,4269.743652,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.858560085296631
1736158241.839166,6.0,0.0,4253.846191,4413.846191,4012.179443,4189.615234,4265.769043,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.866374969482422
1736158241.846981,7.0,0.0,4255.128418,4419.615234,4020.512939,4200.256348,4272.563965,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.874190092086792
1736158241.854896,8.0,0.0,4252.94873,4416.922852,4017.435791,4195.897461,4270.0,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,2.0,0.0,0.022311,0.675903,0.132324,-0.72467,0.98085,0.166384,-0.050172,-0.005379,-0.007175,-0.008089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.882105112075806
1736158241.862711,9.0,0.0,4242.563965,4405.641113,4015.128174,4179.615234,4255.769043,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.889919996261597
1736158241.870525,10.0,0.0,4239.871582,4406.025879,4020.897461,4184.743652,4255.256348,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,2.753824,2.253097,0.65517,0.970391,0.81744,0.974435,0.900427,0.60783,0.993779,0.673117,1.214726,0.940947,1.490223,0.923127,0.616689,0.91648,0.557932,1.265164,0.986503,0.7769,0.536106,1.033509,0.885032,0.813301,0.822528,,,,,,,,4.897733926773071
1736158241.87834,11.0,0.0,4250.256348,4415.256348,4027.820557,4195.641113,4264.871582,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.905549049377441
1736158241.886055,12.0,0.0,4253.461426,4412.820313,4031.923096,4191.922852,4266.666504,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,3.0,0.0,0.024176,0.67572,0.132263,-0.724792,0.983291,0.159548,-0.048219,-0.005403,-0.00719,-0.00811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.913264036178589
1736158241.89387,13.0,0.0,4242.94873,4404.358887,4032.435791,4191.666504,4266.282227,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.921079158782959
1736158241.901685,14.0,0.0,4235.512695,4404.871582,4033.461426,4197.563965,4268.077148,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.92889404296875
1736158241.9095,15.0,0.0,4234.615234,4410.769043,4036.410156,4194.102539,4263.846191,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.936708927154541
1736158241.917215,16.0,0.0,4234.871582,4419.230957,4036.025635,4190.256348,4260.0,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,4.0,0.0,0.024835,0.67572,0.132141,-0.724792,0.985245,0.15613,-0.046265,-0.005302,-0.007228,-0.007946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.944424152374268
1736158241.92503,17.0,0.0,4237.436035,4426.794922,4033.076904,4192.94873,4260.512695,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.952239036560059
1736158241.932845,18.0,0.0,4239.743652,4424.743652,4032.820557,4191.410156,4257.692383,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.960054159164429
1736158241.94066,19.0,0.0,4245.512695,4424.615234,4038.718018,4190.897461,4260.384766,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.96786904335022
1736158241.948375,20.0,0.0,4254.743652,4431.153809,4046.666748,4194.102539,4270.897461,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,5.0,0.0,0.022894,0.675842,0.132202,-0.724731,0.985245,0.15613,-0.046265,-0.005163,-0.007213,-0.007969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.975584030151367
1736158241.956189,21.0,0.0,4250.128418,4423.205078,4038.076904,4181.666504,4265.384766,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.983397960662842
1736158241.964004,22.0,0.0,4237.05127,4409.487305,4015.512939,4167.436035,4252.179688,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.991213083267212
1736158241.971819,23.0,0.0,4241.153809,4415.512695,4013.205078,4179.487305,4260.256348,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.999027967453003
1736158241.979534,24.0,0.0,4255.641113,4425.512695,4032.94873,4196.410156,4275.384766,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,6.0,0.0,0.024176,0.67572,0.132263,-0.724792,0.987686,0.167361,-0.042359,-0.005159,-0.007237,-0.008076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00674295425415
1736158241.987349,25.0,0.0,4261.538574,4421.666504,4042.820557,4195.897461,4275.512695,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0145580768585205
1736158241.995164,26.0,0.0,4250.897461,4410.256348,4037.692383,4190.128418,4263.205078,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,2.502227,2.123037,0.495043,0.813097,0.718237,0.94613,1.023393,0.520364,0.829648,0.578946,1.384734,0.872675,1.3494,0.903026,0.544103,1.049541,0.502335,1.152751,0.897333,0.681688,0.470287,1.0082,0.799867,0.721915,0.744015,1.0,91.666664,4.0,4.0,4.0,3.0,4.0,5.0223729610443115
1736158242.002979,27.0,0.0,4223.846191,4396.282227,4032.94873,4180.641113,4242.05127,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.030188083648682
1736158242.010694,28.0,0.0,4208.974121,4394.102539,4032.820557,4172.692383,4233.333496,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,7.0,0.0,0.023839,0.675964,0.13208,-0.724609,0.987686,0.167361,-0.042359,-0.005192,-0.007282,-0.007903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.037903070449829
1736158242.018509,29.0,0.0,4215.769043,4406.666504,4033.846191,4179.358887,4248.589844,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.04571795463562
1736158242.026324,30.0,0.0,4209.102539,4408.461426,4027.692383,4183.846191,4255.384766,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.05353307723999
1736158242.034138,31.0,0.0,4197.307617,4406.153809,4018.461426,4179.358887,4248.589844,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.061347007751465
1736158242.041853,32.0,0.0,4212.820313,4425.256348,4022.94873,4187.563965,4259.871582,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,8.0,0.0,0.023624,0.676025,0.132141,-0.724548,0.97792,0.15613,-0.049683,-0.005174,-0.007347,-0.007821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.069061994552612
1736158242.049668,33.0,0.0,4223.077148,4440.384766,4030.384521,4197.563965,4274.230957,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.076877117156982
1736158242.057483,34.0,0.0,4208.333496,4429.102539,4019.871826,4189.358887,4264.871582,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.084692001342773
1736158242.065298,35.0,0.0,4207.307617,4419.358887,4008.718018,4183.205078,4256.538574,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0925071239471436
1736158242.073013,36.0,0.0,4222.436035,4423.205078,4017.564209,4192.05127,4266.538574,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,9.0,0.0,0.022982,0.675964,0.131897,-0.72467,0.981826,0.154665,-0.036011,-0.005096,-0.007308,-0.007966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.100222110748291
1736158242.080828,37.0,0.0,4218.846191,4418.461426,4024.871826,4193.846191,4269.102539,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.108036994934082
1736158242.088643,38.0,0.0,4205.384766,4407.179688,4018.846191,4183.333496,4256.282227,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.115852117538452
1736158242.096458,39.0,0.0,4212.05127,4412.307617,4022.94873,4181.538574,4254.743652,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.123667001724243
1736158242.104173,40.0,0.0,4225.256348,4421.025879,4029.102539,4185.512695,4261.538574,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,10.0,0.0,0.023797,0.676025,0.131775,-0.724609,0.981826,0.154665,-0.036011,-0.005099,-0.007286,-0.007987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.131381988525391
1736158242.111988,41.0,0.0,4213.333496,4410.256348,4015.384521,4177.563965,4247.563965,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.139197111129761
1736158242.119803,42.0,0.0,4200.0,4408.974121,4015.0,4177.94873,4235.769043,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,2.201322,1.792003,0.352813,0.6642,0.652927,0.884074,1.148912,0.445085,0.669555,0.490392,1.845659,0.809615,1.130762,0.844984,0.491409,1.08102,0.499168,1.028519,0.797495,0.603604,0.393102,0.980299,0.696124,0.636328,0.666194,,,,,,,,5.147011995315552
1736158242.127617,43.0,0.0,4218.717773,4434.230957,4043.333252,4200.512695,4256.538574,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.154825925827026
1736158242.135532,44.0,0.0,4227.692383,4442.179688,4052.179443,4205.512695,4268.205078,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,11.0,0.0,0.023921,0.676086,0.131775,-0.724548,0.992081,0.153689,-0.052125,-0.005138,-0.007326,-0.007946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.16274094581604
1736158242.143347,45.0,0.0,4202.563965,4430.0,4039.743652,4186.922852,4253.846191,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.17055606842041
1736158242.151162,46.0,0.0,4200.384766,4439.102539,4045.128174,4189.743652,4261.025879,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.178370952606201
1736158242.158977,47.0,0.0,4227.307617,4449.615234,4051.410156,4205.256348,4283.717773,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.186186075210571
1736158242.166692,48.0,0.0,4226.153809,4437.307617,4038.076904,4197.436035,4280.0,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,12.0,0.0,0.023365,0.676147,0.131897,-0.724487,0.993545,0.158083,-0.045777,-0.005186,-0.00735,-0.007896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.193901062011719
1736158242.174507,49.0,0.0,4199.487305,4430.256348,4025.384521,4181.410156,4262.94873,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.20171594619751
1736158242.182322,50.0,0.0,4186.025879,4432.307617,4023.205078,4180.512695,4255.128418,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.20953106880188
1736158242.190136,51.0,0.0,4195.128418,4435.641113,4036.666748,4196.666504,4262.436035,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2173449993133545
1736158242.197851,52.0,0.0,4211.922852,4446.410156,4055.0,4212.820313,4281.153809,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,13.0,0.0,0.023365,0.676147,0.131897,-0.724487,0.993545,0.158083,-0.045777,-0.005229,-0.007372,-0.007851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.225059986114502
1736158242.205666,53.0,0.0,4204.615234,4436.922852,4041.923096,4198.589844,4278.333496,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.232875108718872
1736158242.213481,54.0,0.0,4182.179688,4411.410156,4022.307617,4179.358887,4258.846191,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.240689992904663
1736158242.221296,55.0,0.0,4196.410156,4421.922852,4043.333252,4202.307617,4274.487305,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.248505115509033
1736158242.229011,56.0,0.0,4225.0,4440.641113,4061.666748,4225.128418,4302.05127,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,14.0,0.0,0.024832,0.675964,0.131897,-0.724609,0.985245,0.155154,-0.055055,-0.005316,-0.007318,-0.007908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.256220102310181
1736158242.236826,57.0,0.0,4215.0,4419.615234,4042.692383,4204.743652,4290.384766,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.264034986495972
1736158242.244641,58.0,0.0,4201.666504,4406.666504,4031.794922,4190.0,4274.487305,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,1.928114,1.414069,0.257404,0.570655,0.63127,0.820596,1.2418,0.404935,0.546303,0.424014,2.449781,0.765629,0.897917,0.755006,0.46772,1.033521,0.565679,0.92844,0.724817,0.55714,0.34216,0.989938,0.597989,0.591087,0.606692,,,,,,,,5.271850109100342
1736158242.252456,59.0,0.0,4212.94873,4425.384766,4037.307617,4199.871582,4281.410156,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.279664993286133
1736158242.260371,60.0,0.0,4208.461426,4427.436035,4031.794922,4194.743652,4276.538574,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,15.0,0.0,0.025036,0.675903,0.131836,-0.72467,0.985245,0.16199,-0.057496,-0.005334,-0.007392,-0.007959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2875800132751465
1736158242.268185,61.0,0.0,4192.436035,4416.666504,4030.0,4184.230957,4265.384766,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.295393943786621
1736158242.276,62.0,0.0,4198.717773,4421.922852,4035.897461,4190.769043,4273.846191,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.303209066390991
1736158242.283815,63.0,0.0,4203.589844,4424.487305,4029.358887,4194.102539,4279.230957,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.311023950576782
1736158242.29153,64.0,0.0,4192.179688,4420.641113,4025.641113,4190.769043,4270.512695,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,16.0,0.0,0.024342,0.675964,0.131653,-0.72467,0.985245,0.16199,-0.057496,-0.005265,-0.007324,-0.007994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.31873893737793
1736158242.299345,65.0,0.0,4188.589844,4424.102539,4033.846191,4192.436035,4268.333496,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3265540599823
1736158242.30716,66.0,0.0,4188.589844,4419.487305,4027.94873,4188.461426,4267.307617,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.334368944168091
1736158242.314975,67.0,0.0,4188.461426,4414.487305,4016.538574,4187.436035,4264.487305,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.342184066772461
1736158242.32269,68.0,0.0,4202.820313,4429.102539,4025.512939,4202.179688,4275.256348,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,17.0,0.0,0.025472,0.675964,0.131775,-0.724609,0.985245,0.16199,-0.057496,-0.005202,-0.007263,-0.008024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.349899053573608
1736158242.330505,69.0,0.0,4204.358887,4428.846191,4029.871826,4200.384766,4277.436035,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.357713937759399
1736158242.33832,70.0,0.0,4181.538574,4406.922852,4017.692383,4179.871582,4257.05127,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3655290603637695
1736158242.346134,71.0,0.0,4186.538574,4416.410156,4029.230713,4191.794922,4257.436035,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.373342990875244
1736158242.354049,72.0,0.0,4214.102539,4440.384766,4056.153809,4219.487305,4278.846191,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,18.0,0.0,0.025154,0.675964,0.131836,-0.724609,0.982803,0.17322,-0.039429,-0.005194,-0.007306,-0.008101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.381258010864258
1736158242.361864,73.0,0.0,4208.077148,4427.820313,4047.820557,4211.410156,4273.846191,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.389073133468628
1736158242.369679,74.0,0.0,4191.153809,4417.820313,4025.384521,4198.333496,4262.436035,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,1.816815,1.142796,0.216621,0.554192,0.653637,0.783038,1.321252,0.407808,0.475006,0.390307,2.996826,0.759379,0.700956,0.654928,0.472694,0.886538,0.689945,0.863366,0.69599,0.546661,0.331431,1.070602,0.525643,0.601659,0.57708,,,,,,,,5.396888017654419
1736158242.377494,75.0,0.0,4200.769043,4436.153809,4029.615479,4208.589844,4276.794922,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.404703140258789
1736158242.385409,76.0,0.0,4205.0,4432.94873,4037.564209,4208.846191,4284.615234,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,19.0,0.0,0.022982,0.675964,0.131897,-0.72467,0.993545,0.160037,-0.057008,-0.005188,-0.007345,-0.008109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.412618160247803
1736158242.393224,77.0,0.0,4190.897461,4410.641113,4032.564209,4200.512695,4274.487305,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.420433044433594
1736158242.401038,78.0,0.0,4184.358887,4410.512695,4033.333252,4205.384766,4272.436035,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.428246974945068
1736158242.408853,79.0,0.0,4188.333496,4420.128418,4041.025635,4208.717773,4280.128418,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4360620975494385
