Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.T7,CQ.Pz,CQ.T8,CQ.AF4,CQ.Overall,EQ.SampleRateQuality,EQ.OVERALL,EQ.AF3,EQ.T7,EQ.Pz,EQ.T8,EQ.AF4,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ,PM.Attention.IsActive,PM.Attention.Scaled,PM.Attention.Raw,PM.Attention.Min,PM.Attention.Max,PM.Engagement.IsActive,PM.Engagement.Scaled,PM.Engagement.Raw,PM.Engagement.Min,PM.Engagement.Max,PM.Excitement.IsActive,PM.Excitement.Scaled,PM.Excitement.Raw,PM.Excitement.Min,PM.Excitement.Max,PM.LongTermExcitement,PM.Stress.IsActive,PM.Stress.Scaled,PM.Stress.Raw,PM.Stress.Min,PM.Stress.Max,PM.Relaxation.IsActive,PM.Relaxation.Scaled,PM.Relaxation.Raw,PM.Relaxation.Min,PM.Relaxation.Max,PM.Interest.IsActive,PM.Interest.Scaled,PM.Interest.Raw,PM.Interest.Min,PM.Interest.Max,PM.Focus.IsActive,PM.Focus.Scaled,PM.Focus.Raw,PM.Focus.Min,PM.Focus.Max,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.Pz.Theta,POW.Pz.Alpha,POW.Pz.BetaL,POW.Pz.BetaH,POW.Pz.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma,RelativeTimestamp
1736158257.849189,8.0,0.0,4243.974121,4425.641113,4043.076904,4215.256348,4287.179688,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,2.0,0.0,0.02262,0.676208,0.131714,-0.724487,0.98378,0.144411,-0.053101,-0.005107,-0.007138,-0.008353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.130982160568237
1736158257.857004,9.0,0.0,4225.384766,4404.487305,4030.128174,4194.871582,4266.025879,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.138797044754028
1736158257.864819,10.0,0.0,4230.384766,4405.641113,4027.564209,4190.384766,4262.436035,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.053079,2.544971,0.571354,0.996436,0.921829,1.553065,2.209516,1.221374,0.725878,0.692658,0.480993,1.743492,1.407028,1.524693,0.716881,1.503783,2.731467,1.007208,1.175946,0.920339,2.48543,1.605639,0.848189,0.930069,0.853542,5.146612167358398
1736158257.872634,11.0,0.0,4249.358887,4423.589844,4036.666748,4200.512695,4272.05127,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1544270515441895
1736158257.880349,12.0,0.0,4231.153809,4414.230957,4019.871826,4187.307617,4254.743652,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,3.0,0.0,0.023616,0.67627,0.131897,-0.724365,0.98378,0.144411,-0.053101,-0.005219,-0.007181,-0.008287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.162142038345337
1736158257.888164,13.0,0.0,4215.769043,4402.820313,4009.615479,4186.153809,4245.897461,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.169957160949707
1736158257.895979,14.0,0.0,4237.94873,4417.436035,4023.333252,4214.358887,4268.974121,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.177772045135498
1736158257.903794,15.0,0.0,4248.205078,4429.358887,4026.153809,4222.436035,4276.666504,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.185587167739868
1736158257.911509,16.0,0.0,4227.692383,4422.563965,4024.102539,4207.05127,4259.102539,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,4.0,0.0,0.023273,0.67627,0.131958,-0.724365,0.976944,0.145876,-0.063355,-0.005087,-0.007208,-0.00819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.193302154541016
1736158257.919323,17.0,0.0,4218.077148,4418.589844,4038.589844,4206.666504,4254.871582,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.20111608505249
1736158257.927138,18.0,0.0,4230.512695,4425.128418,4052.692383,4218.846191,4267.563965,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.20893120765686
1736158257.934953,19.0,0.0,4235.256348,4421.153809,4048.718018,4216.666504,4266.922852,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.216746091842651
1736158257.942668,20.0,0.0,4223.077148,4403.974121,4032.179443,4202.692383,4249.871582,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,5.0,0.0,0.023092,0.67627,0.132324,-0.724304,0.972061,0.153201,-0.051148,-0.005006,-0.00717,-0.00825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.224461078643799
1736158257.950483,21.0,0.0,4220.256348,4405.0,4023.589844,4205.0,4247.307617,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.232276201248169
1736158257.958298,22.0,0.0,4231.794922,4421.538574,4031.538574,4221.794922,4263.589844,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.24009108543396
1736158257.966113,23.0,0.0,4227.820313,4414.615234,4031.538574,4215.769043,4264.487305,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.24790620803833
1736158257.973828,24.0,0.0,4210.769043,4397.307617,4020.0,4191.538574,4250.128418,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,6.0,0.0,0.022868,0.676331,0.132385,-0.724243,0.972061,0.153201,-0.051148,-0.004969,-0.007064,-0.008353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2556211948394775
1736158257.981643,25.0,0.0,4211.153809,4405.512695,4027.435791,4189.871582,4249.743652,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2634360790252686
1736158257.989458,26.0,0.0,4218.717773,4416.538574,4039.871826,4200.512695,4255.128418,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,1.0,100.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,1.0,0.362641,-1.028845,-2.56863,2.758086,1.0,0.521068,0.089047,-1.103018,1.117982,1.0,0.256874,1.629657,-2.252507,11.551472,0.224568,1.0,0.316842,-0.182777,-0.399547,0.148117,1.0,0.257005,-0.358657,-1.441675,1.174072,1.0,0.425907,-0.432832,-6.372806,7.109228,1.0,0.313445,0.505469,0.429506,0.632623,3.005081,2.674292,0.445134,0.978703,1.04448,1.602504,2.47239,1.050994,0.709924,0.736568,0.601914,1.689661,1.271449,1.288325,0.742222,1.684766,2.429951,0.787544,0.997226,0.951257,2.362275,1.666581,0.761005,0.929025,0.952109,5.271251201629639
1736158257.997273,27.0,0.0,4209.487305,4406.538574,4024.102539,4195.384766,4250.128418,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.27906608581543
1736158258.005187,28.0,0.0,4206.538574,4403.205078,4012.05127,4197.94873,4253.846191,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,7.0,0.0,0.02381,0.676453,0.132263,-0.724121,0.972061,0.153201,-0.051148,-0.004936,-0.006968,-0.008445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.286980152130127
1736158258.013002,29.0,0.0,4223.077148,4415.0,4030.897461,4217.436035,4269.871582,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.294795036315918
1736158258.020817,30.0,0.0,4218.461426,4411.282227,4038.205078,4210.897461,4266.410156,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.302610158920288
1736158258.028632,31.0,0.0,4189.871582,4399.871582,4026.153809,4184.871582,4248.333496,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.310425043106079
1736158258.036347,32.0,0.0,4191.922852,4415.128418,4040.0,4194.487305,4255.512695,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,8.0,0.0,0.025244,0.676514,0.132019,-0.72406,0.991104,0.155642,-0.055055,-0.005004,-0.006967,-0.008553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.318140029907227
1736158258.044162,33.0,0.0,4212.94873,4430.384766,4059.487061,4217.307617,4274.871582,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.325955152511597
1736158258.051977,34.0,0.0,4198.846191,4410.512695,4040.256348,4198.717773,4264.230957,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.333770036697388
1736158258.059792,35.0,0.0,4176.538574,4395.384766,4020.512939,4174.230957,4244.615234,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.341585159301758
1736158258.067507,36.0,0.0,4181.666504,4410.769043,4029.358887,4183.974121,4250.769043,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,9.0,0.0,0.024556,0.676575,0.131836,-0.72406,0.988663,0.15906,-0.0448,-0.005004,-0.006942,-0.008589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.349300146102905
1736158258.075321,37.0,0.0,4189.230957,4416.794922,4032.435791,4193.333496,4263.717773,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.35711407661438
1736158258.083136,38.0,0.0,4198.077148,4411.282227,4030.769287,4188.461426,4269.743652,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.36492919921875
1736158258.090951,39.0,0.0,4214.487305,4418.205078,4042.435791,4188.974121,4274.358887,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.372744083404541
1736158258.098666,40.0,0.0,4213.205078,4420.384766,4046.153809,4188.205078,4270.128418,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,10.0,0.0,0.023967,0.676697,0.131653,-0.723999,0.988663,0.15906,-0.0448,-0.005078,-0.007016,-0.008609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3804590702056885
1736158258.106481,41.0,0.0,4210.384766,4416.410156,4046.153809,4190.384766,4266.410156,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.388274192810059
1736158258.114296,42.0,0.0,4221.666504,4419.743652,4058.333252,4201.538574,4272.05127,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.906907,2.807253,0.392915,0.949514,1.137449,1.539214,2.595109,0.906802,0.693065,0.790055,0.733196,1.629186,1.104367,1.027446,0.75558,1.796939,2.050021,0.595816,0.81438,0.956368,2.195938,1.733279,0.728046,0.929154,1.025039,5.39608907699585
1736158258.122111,43.0,0.0,4212.820313,4412.820313,4055.897461,4198.974121,4269.102539,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.40390419960022
1736158258.129826,44.0,0.0,4198.846191,4402.436035,4035.128174,4187.179688,4261.025879,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,11.0,0.0,0.024952,0.676697,0.13147,-0.723999,0.989151,0.155642,-0.057496,-0.005009,-0.007011,-0.008493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.411619186401367
1736158258.137641,45.0,0.0,4210.512695,4409.743652,4025.256348,4185.256348,4260.897461,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.419434070587158
1736158258.145456,46.0,0.0,4213.461426,4415.0,4024.358887,4182.179688,4258.205078,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.427249193191528
1736158258.153271,47.0,0.0,4202.563965,4413.974121,4022.692383,4181.922852,4260.0,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.435064077377319
1736158258.160986,48.0,0.0,4208.333496,4420.641113,4022.564209,4191.282227,4271.282227,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,12.0,0.0,0.02451,0.676636,0.131531,-0.72406,0.978897,0.160037,-0.038453,-0.00507,-0.007042,-0.008571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.442779064178467
1736158258.1688,49.0,0.0,4214.487305,4419.871582,4021.025635,4190.512695,4269.615234,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4505932331085205
1736158258.176615,50.0,0.0,4210.897461,4415.128418,4026.923096,4186.794922,4264.487305,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4584081172943115
1736158258.18443,51.0,0.0,4213.461426,4422.05127,4038.076904,4193.205078,4271.922852,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4662230014801025
1736158258.192145,52.0,0.0,4215.128418,4423.589844,4034.230713,4194.743652,4272.820313,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,13.0,0.0,0.023939,0.676514,0.131592,-0.724182,0.978897,0.160037,-0.038453,-0.005124,-0.00707,-0.008642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.473938226699829
1736158258.19996,53.0,0.0,4215.384766,4418.077148,4025.256348,4196.666504,4272.179688,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.48175311088562
1736158258.207775,54.0,0.0,4217.692383,4419.871582,4023.846191,4204.230957,4280.897461,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.48956823348999
1736158258.21559,55.0,0.0,4210.128418,4418.974121,4018.205078,4198.205078,4276.282227,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.497383117675781
1736158258.223305,56.0,0.0,4203.205078,4419.487305,4016.153809,4190.256348,4263.846191,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,14.0,0.0,0.024363,0.676392,0.13147,-0.724304,0.989639,0.158572,-0.0448,-0.005039,-0.007071,-0.008681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.505098104476929
1736158258.23112,57.0,0.0,4206.538574,4431.922852,4028.333252,4195.0,4267.563965,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.512913227081299
1736158258.238935,58.0,0.0,4208.333496,4438.333496,4040.256348,4197.563965,4274.743652,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.819478,2.912598,0.415973,0.920639,1.182635,1.394797,2.527115,0.843478,0.690005,0.84488,0.841981,1.560206,0.980144,0.821881,0.76724,1.855509,1.674187,0.490521,0.689606,0.944058,2.024103,1.788462,0.800066,0.935076,1.05951,5.52072811126709
1736158258.246749,59.0,0.0,4213.589844,4433.461426,4046.153809,4201.538574,4275.512695,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5285420417785645
1736158258.254664,60.0,0.0,4218.974121,4428.205078,4043.076904,4207.563965,4273.461426,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,15.0,0.0,0.022829,0.676392,0.131409,-0.724365,0.991592,0.150271,-0.051637,-0.005072,-0.007097,-0.008741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.536457061767578
1736158258.262479,61.0,0.0,4211.794922,4418.461426,4029.230713,4200.384766,4267.05127,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.544272184371948
1736158258.270294,62.0,0.0,4212.692383,4408.974121,4027.307617,4198.717773,4267.05127,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.552087068557739
1736158258.278109,63.0,0.0,4222.179688,4408.717773,4035.256348,4208.589844,4272.692383,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.559902191162109
1736158258.286024,64.0,0.0,4214.487305,4410.0,4027.820557,4201.025879,4265.897461,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,16.0,0.0,0.023939,0.676514,0.131592,-0.724182,0.989151,0.155642,-0.057496,-0.005212,-0.007193,-0.008684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.567817211151123
1736158258.293839,65.0,0.0,4206.153809,4409.230957,4020.384521,4187.307617,4255.384766,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.575632095336914
1736158258.301653,66.0,0.0,4210.128418,4407.05127,4026.153809,4190.512695,4254.102539,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.583446025848389
1736158258.309468,67.0,0.0,4208.461426,4405.897461,4024.871826,4194.358887,4254.358887,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.591261148452759
1736158258.317383,68.0,0.0,4211.666504,4413.077148,4023.076904,4193.974121,4257.05127,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,17.0,0.0,0.024777,0.67627,0.131348,-0.724426,0.986709,0.157595,-0.045777,-0.005338,-0.007279,-0.008634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5991761684417725
1736158258.325198,69.0,0.0,4227.692383,4419.230957,4032.94873,4196.666504,4263.717773,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6069910526275635
1736158258.333013,70.0,0.0,4235.128418,4416.153809,4035.0,4195.769043,4267.436035,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.614806175231934
1736158258.340828,71.0,0.0,4233.846191,4417.820313,4029.871826,4193.461426,4271.153809,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.622621059417725
1736158258.348743,72.0,0.0,4232.692383,4422.820313,4036.538574,4194.743652,4272.307617,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,18.0,0.0,0.02433,0.676208,0.131409,-0.724487,0.983291,0.165408,-0.056031,-0.005427,-0.007406,-0.008698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.630536079406738
